Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
15,540,15.540,ΜΕΝΕΛΑΟΣ,οἱ,,,"τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,"
15,540,15.540,ΜΕΝΕΛΑΟΣ,ἀρήϊος,,,"τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,"
15,540,15.540,ΜΕΝΕΛΑΟΣ,ἦλθεν,,,"τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,"
15,540,15.540,ΜΕΝΕΛΑΟΣ,ἀμύντωρ,,,"τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,"
15,540,15.540,ΜΕΝΕΛΑΟΣ,Μενέλαος ἀρήϊος,,,"τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,"
15,540,15.540,ΜΕΝΕΛΑΟΣ,Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,,,"τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,"
15,545,15.545,ΕΚΤΩΡ,συλήσειν,,,συλήσειν· Ἕκτωρ δὲ κασιγνήτοισι κέλευσε
15,545,15.545,ΕΚΤΩΡ,δὲ,,,συλήσειν· Ἕκτωρ δὲ κασιγνήτοισι κέλευσε
15,545,15.545,ΕΚΤΩΡ,κασιγνήτοισι,,,συλήσειν· Ἕκτωρ δὲ κασιγνήτοισι κέλευσε
15,545,15.545,ΕΚΤΩΡ,κέλευσε,,,συλήσειν· Ἕκτωρ δὲ κασιγνήτοισι κέλευσε
15,551,15.551,ΠΡΙΑΜΟΣ,ναῖε,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,δὲ,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,πὰρ,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,ὃ,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,δέ,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,μιν,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,τίεν,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,ἶσα,,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,"Πριάμῳ , ὃ δέ μιν τίεν ἶσα",,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,551,15.551,ΠΡΙΑΜΟΣ,"Πριάμῳ , ὃ δέ μιν τίεν ἶσα τέκεσσι",,,"ναῖε δὲ πὰρ Πριάμῳ, ὃ δέ μιν τίεν ἶσα τέκεσσι·"
15,552,15.552,ΕΚΤΩΡ,τόν,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,ῥ’,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,ἐνένιπεν,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,ἔπος,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,τ’,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,ἔφατ’,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,ἔκ,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,τ’,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,Ἕκτωρ ἐνένιπεν ἔπος τ’,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,552,15.552,ΕΚΤΩΡ,ἔπος τ’,,,τόν ῥ’ Ἕκτωρ ἐνένιπεν ἔπος τ’ ἔφατ’ ἔκ τ’ ὀνόμαζεν·
15,560,15.560,ΑΙΑΣ,δ’,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,560,15.560,ΑΙΑΣ,ὄτρυνε,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,560,15.560,ΑΙΑΣ,μέγας,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,560,15.560,ΑΙΑΣ,Τελαμώνιος,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,560,15.560,ΑΙΑΣ,Ἀργείους δ’ ὄτρυνε μέγας,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,560,15.560,ΑΙΑΣ,μέγας Τελαμώνιος,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,560,15.560,ΑΙΑΣ,μέγας Τελαμώνιος Αἴας,,,Ἀργείους δ’ ὄτρυνε μέγας Τελαμώνιος Αἴας·
15,568,15.568,ΜΕΝΕΛΑΟΣ,δ’,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,568,15.568,ΜΕΝΕΛΑΟΣ,ὄτρυνε,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,568,15.568,ΜΕΝΕΛΑΟΣ,βοὴν,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,568,15.568,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,568,15.568,ΜΕΝΕΛΑΟΣ,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,568,15.568,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,568,15.568,ΜΕΝΕΛΑΟΣ,ἀγαθὸς Μενέλαος,,,Ἀντίλοχον δ’ ὄτρυνε βοὴν ἀγαθὸς Μενέλαος·
15,583,15.583,ΕΚΤΩΡ,τεύχεα,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,583,15.583,ΕΚΤΩΡ,συλήσων,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,583,15.583,ΕΚΤΩΡ,ἀλλ’,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,583,15.583,ΕΚΤΩΡ,οὐ,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,583,15.583,ΕΚΤΩΡ,λάθεν,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,583,15.583,ΕΚΤΩΡ,δῖον,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,583,15.583,ΕΚΤΩΡ,Ἕκτορα δῖον,,,"τεύχεα συλήσων· ἀλλ’ οὐ λάθεν Ἕκτορα δῖον,"
15,589,15.589,ΕΚΤΩΡ,ἐπὶ,,,"ὣς τρέσε Νεστορίδης, ἐπὶ δὲ Τρῶές τε καὶ Ἕκτωρ"
15,589,15.589,ΕΚΤΩΡ,δὲ,,,"ὣς τρέσε Νεστορίδης, ἐπὶ δὲ Τρῶές τε καὶ Ἕκτωρ"
15,589,15.589,ΕΚΤΩΡ,τε,,,"ὣς τρέσε Νεστορίδης, ἐπὶ δὲ Τρῶές τε καὶ Ἕκτωρ"
15,589,15.589,ΕΚΤΩΡ,καὶ,,,"ὣς τρέσε Νεστορίδης, ἐπὶ δὲ Τρῶές τε καὶ Ἕκτωρ"
15,596,15.596,ΕΚΤΩΡ,γάρ,,,Ἕκτορι γάρ οἱ θυμὸς ἐβούλετο κῦδος ὀρέξαι
15,596,15.596,ΕΚΤΩΡ,οἱ,,,Ἕκτορι γάρ οἱ θυμὸς ἐβούλετο κῦδος ὀρέξαι
15,596,15.596,ΕΚΤΩΡ,θυμὸς,,,Ἕκτορι γάρ οἱ θυμὸς ἐβούλετο κῦδος ὀρέξαι
15,596,15.596,ΕΚΤΩΡ,ἐβούλετο,,,Ἕκτορι γάρ οἱ θυμὸς ἐβούλετο κῦδος ὀρέξαι
15,596,15.596,ΕΚΤΩΡ,κῦδος,,,Ἕκτορι γάρ οἱ θυμὸς ἐβούλετο κῦδος ὀρέξαι
15,596,15.596,ΕΚΤΩΡ,ὀρέξαι,,,Ἕκτορι γάρ οἱ θυμὸς ἐβούλετο κῦδος ὀρέξαι
15,604,15.604,ΕΚΤΩΡ,μάλα,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,περ,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,μεμαῶτα,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,καὶ,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,αὐτόν,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,Ἕκτορα Πριαμίδην μάλα,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,Πριαμίδην μάλα,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,604,15.604,ΕΚΤΩΡ,Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν,,,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καὶ αὐτόν.
15,610,15.610,ΕΚΤΩΡ,αὐτὸς,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,γάρ,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,οἱ,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,ἀπ’,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,αἰθέρος,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,Ἕκτορος · αὐτὸς,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,Ἕκτορος · αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,αὐτὸς γάρ οἱ ἀπ’,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,αὐτὸς γάρ οἱ ἀπ’ αἰθέρος,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,ἀπ’ αἰθέρος ἦεν ἀμύντωρ,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,610,15.610,ΕΚΤΩΡ,αἰθέρος ἦεν ἀμύντωρ,,,Ἕκτορος· αὐτὸς γάρ οἱ ἀπ’ αἰθέρος ἦεν ἀμύντωρ
15,637,15.637,ΕΚΤΩΡ,θεσπεσίως,,,θεσπεσίως ἐφόβηθεν ὑφ’ Ἕκτορι καὶ Διὶ πατρὶ
15,637,15.637,ΕΚΤΩΡ,ἐφόβηθεν,,,θεσπεσίως ἐφόβηθεν ὑφ’ Ἕκτορι καὶ Διὶ πατρὶ
15,637,15.637,ΕΚΤΩΡ,ὑφ’,,,θεσπεσίως ἐφόβηθεν ὑφ’ Ἕκτορι καὶ Διὶ πατρὶ
15,637,15.637,ΕΚΤΩΡ,καὶ,,,θεσπεσίως ἐφόβηθεν ὑφ’ Ἕκτορι καὶ Διὶ πατρὶ
15,637,15.637,ΕΚΤΩΡ,πατρὶ,,,θεσπεσίως ἐφόβηθεν ὑφ’ Ἕκτορι καὶ Διὶ πατρὶ
15,644,15.644,ΕΚΤΩΡ,ὅς,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,ῥα,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,τόθ’,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,κῦδος,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,ὑπέρτερον,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,ἐγγυάλιξε,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,Ἕκτορι κῦδος ὑπέρτερον,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,644,15.644,ΕΚΤΩΡ,κῦδος ὑπέρτερον,,,ὅς ῥα τόθ’ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε.
15,649,15.649,ΕΚΤΩΡ,δ’,,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,649,15.649,ΕΚΤΩΡ,ὀξὺ,,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,649,15.649,ΕΚΤΩΡ,νόησε,,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,649,15.649,ΕΚΤΩΡ,θέων,,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,649,15.649,ΕΚΤΩΡ,δέ,,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,649,15.649,ΕΚΤΩΡ,Ἕκτωρ δ’ ὀξὺ,,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,649,15.649,ΕΚΤΩΡ,"Ἕκτωρ δ’ ὀξὺ νόησε , θέων",,,"Ἕκτωρ δ’ ὀξὺ νόησε, θέων δέ οἱ ἄγχι παρέστη,"
15,652,15.652,ΕΚΤΩΡ,χραισμεῖν,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,αὐτοὶ,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,γὰρ,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,μάλα,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,δείδισαν,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,δῖον,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,αὐτοὶ γὰρ μάλα,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,μάλα δείδισαν Ἕκτορα δῖον,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,652,15.652,ΕΚΤΩΡ,Ἕκτορα δῖον,,,χραισμεῖν· αὐτοὶ γὰρ μάλα δείδισαν Ἕκτορα δῖον.
15,659,15.659,ΝΕΣΤΩΡ,αὖτε,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,μάλιστα,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,Γερήνιος,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,οὖρος,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,Ἀχαιῶν,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,Γερήνιος οὖρος Ἀχαιῶν,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,659,15.659,ΝΕΣΤΩΡ,οὖρος Ἀχαιῶν,,,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν
15,671,15.671,ΕΚΤΩΡ,δὲ,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,φράσσαντο,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,βοὴν,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,ἀγαθὸν,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,καὶ,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,ἑταίρους,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,βοὴν ἀγαθὸν,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,671,15.671,ΕΚΤΩΡ,ἀγαθὸν καὶ ἑταίρους,,,"Ἕκτορα δὲ φράσσαντο βοὴν ἀγαθὸν καὶ ἑταίρους,"
15,674,15.674,ΑΙΑΣ,οὐδ’,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,ἄρ’,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,ἔτ’,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,μεγαλήτορι,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,ἥνδανε,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,θυμῷ,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,Αἴαντι μεγαλήτορι,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,674,15.674,ΑΙΑΣ,μεγαλήτορι ἥνδανε θυμῷ,,,οὐδ’ ἄρ’ ἔτ’ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ
15,685,15.685,ΑΙΑΣ,ὣς,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,ἐπὶ,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,πολλὰ,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,θοάων,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,ἴκρια,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,νηῶν,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,Αἴας ἐπὶ πολλὰ,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,Αἴας ἐπὶ πολλὰ θοάων,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,πολλὰ θοάων ἴκρια,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,πολλὰ θοάων ἴκρια νηῶν,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,θοάων ἴκρια,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,685,15.685,ΑΙΑΣ,θοάων ἴκρια νηῶν,,,ὣς Αἴας ἐπὶ πολλὰ θοάων ἴκρια νηῶν
15,688,15.688,ΕΚΤΩΡ,καὶ,,,νηυσί τε καὶ κλισίῃσιν ἀμυνέμεν. οὐδὲ μὲν Ἕκτωρ
15,688,15.688,ΕΚΤΩΡ,κλισίῃσιν,,,νηυσί τε καὶ κλισίῃσιν ἀμυνέμεν. οὐδὲ μὲν Ἕκτωρ
15,688,15.688,ΕΚΤΩΡ,ἀμυνέμεν,,,νηυσί τε καὶ κλισίῃσιν ἀμυνέμεν. οὐδὲ μὲν Ἕκτωρ
15,688,15.688,ΕΚΤΩΡ,οὐδὲ,,,νηυσί τε καὶ κλισίῃσιν ἀμυνέμεν. οὐδὲ μὲν Ἕκτωρ
15,688,15.688,ΕΚΤΩΡ,μὲν,,,νηυσί τε καὶ κλισίῃσιν ἀμυνέμεν. οὐδὲ μὲν Ἕκτωρ
15,693,15.693,ΕΚΤΩΡ,ὣς,,,ὣς Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο
15,693,15.693,ΕΚΤΩΡ,ἴθυσε,,,ὣς Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο
15,693,15.693,ΕΚΤΩΡ,νεὸς,,,ὣς Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο
15,693,15.693,ΕΚΤΩΡ,κυανοπρῴροιο,,,ὣς Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο
15,693,15.693,ΕΚΤΩΡ,Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο,,,ὣς Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο
15,693,15.693,ΕΚΤΩΡ,νεὸς κυανοπρῴροιο,,,ὣς Ἕκτωρ ἴθυσε νεὸς κυανοπρῴροιο
15,704,15.704,ΕΚΤΩΡ,δὲ,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,πρυμνῆς,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,νεὸς,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,ἥψατο,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,ποντοπόροιο,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,Ἕκτωρ δὲ πρυμνῆς,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,πρυμνῆς νεὸς,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
15,704,15.704,ΕΚΤΩΡ,νεὸς ἥψατο ποντοπόροιο,,,Ἕκτωρ δὲ πρυμνῆς νεὸς ἥψατο ποντοπόροιο
